"date","year","week","AK","AL","AR","AZ","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY","PR","US"
2011-10-01,2011,39,1.21644,3.46445,0.498008,0.516018,1.84745,0.751578,0.0240096,0,4.66228,NA,1.6361,0.914962,0.841884,1.53657,0.850359,0.51458,0.88229,0.0636689,2.97633,0.390219,1.8797,0.837664,0.653808,1.75369,2.79782,0.161421,0,0.933707,0.773054,0.150466,0.577327,1.99089,0.323494,0.858681,0.496175,0.212718,0.625782,0.750268,0.778919,0.199601,0.103609,0.609756,0.42677,1.4147,0.725454,1.27728,1.21326,0,0.694281,0.501771,0.439722,NA,1.10846
2011-10-08,2011,40,1.64913,2.49486,0.753348,0.697181,1.80295,0.744344,0.0771208,0.160772,3.87097,NA,1.4885,0.726625,0.914077,1.83997,0.835991,1.03508,0.908174,0.429235,2.84851,0.387205,2.00724,0.66041,0.600171,0.694883,2.62725,0.900155,0,0.592639,0.415097,0.120518,0.892694,1.77268,0.532345,0.350666,0.67955,0.494387,1.56483,0.264473,0.728934,0.169309,0.263539,0.759828,0.432601,1.86712,2.03367,1.43991,1.24903,0.505386,0.653872,0.763807,0.445765,NA,1.20345
2011-10-15,2011,41,1.50376,2.82808,0.866406,0.65652,2.06534,0.567713,0.106338,0.113058,4.13112,NA,1.47743,0.466828,1.25885,1.64447,1.1312,1.2098,0.815596,0.315082,2.89159,0.474415,1.71179,1.1542,0.606742,0.848806,2.59877,0.831085,0.0907853,0.379703,0.428521,0.253646,0.786838,1.41792,0.553468,0.583957,0.636816,0.651205,1.04128,0.67861,0.819881,0.10597,0.27881,1.16589,0.399626,1.67872,1.5859,1.52211,1.35433,0.495616,0.746719,0.410628,0.435066,NA,1.23777
2011-10-22,2011,42,0.997817,3.4254,1.30332,0.720644,2.38294,0.572413,0.365591,0.0638162,4.86462,NA,1.30289,0.737279,1.18925,1.65353,1.21314,1.12943,0.762995,0.251372,2.45195,0.451739,1.38594,0.933121,0.571845,1.55971,2.61265,0.718889,0.039604,0.284991,0.507265,0.128182,0.849558,1.88524,0.440685,0.793962,0.622051,0.677744,1.2191,0.582686,0.806645,0.241619,0.151953,0.769625,0.383643,2.03903,1.57322,1.06132,1.28256,0.395257,0.713054,0.61546,0.774239,NA,1.25259
2011-10-29,2011,43,0.87007,3.83396,1.00068,0.819184,2.29128,0.631621,0.190718,0.0831947,4.17001,NA,1.38503,0.830454,1.52601,1.69384,1.06163,0.862878,0.892172,0.356194,2.35048,0.645856,1.82885,1.02051,0.514484,1.06683,2.69223,0.690193,0.15949,2.12194,0.626484,0.384053,0.800712,2.13822,0.41135,0.740942,0.341807,0.620535,0.785855,0.581751,0.905021,0.25887,0.260383,0.918044,0.546111,2.02721,1.64063,1.23529,1.38842,0.467738,0.848182,0.899101,0.767583,NA,1.30546
2011-11-05,2011,44,0.74174,3.79415,1.27136,0.993083,2.48358,0.581424,0.185529,0.222505,3.91914,NA,1.62884,1.00836,1.87855,1.7088,1.34108,1.06274,0.761905,0.468227,2.48977,0.397128,1.70014,1.04637,0.677397,1.55469,2.85042,0.944003,0.177148,2.50852,1.02051,0.271897,1.10031,2.52885,0.527118,0.797813,0.605144,0.755792,1.14192,0.680828,0.980066,0.384672,0.403278,0.934423,0.481309,1.87592,1.95447,1.66756,1.45224,0.666747,0.982112,0.383828,0.799201,NA,1.45295
2011-11-12,2011,45,1.17426,4.19269,1.37662,0.998739,2.1744,0.512845,0.303321,0.283366,5.40657,NA,1.73634,0.955864,1.53879,1.64647,1.12788,0.500167,0.796162,0.289824,2.47432,0.707282,1.78451,1.00595,0.671595,1.66825,3.22581,0.678149,0,2.52708,0.582707,0.285225,1.00402,1.88471,0.399433,0.910326,0.695024,0.85033,1.6163,0.466418,1.04828,0.606157,0.371081,0.707623,0.792317,2.08825,2.31967,1.29151,1.53378,0.515399,0.942546,0.717397,0.715052,NA,1.44089
2011-11-19,2011,46,0.510204,3.28321,1.30236,1.20499,2.6274,0.703834,0.199348,0.357143,5.67207,NA,1.53357,0.910101,2.02675,1.76848,1.0255,0.88159,0.607306,0.373599,2.82114,0.47041,2.12593,0.861159,0.527357,1.2756,3.53311,1.08447,0.120289,0.331736,0.550545,0.380417,1.21234,2.99745,0.443537,0.864231,0.523972,0.66078,2.19328,0.921502,0.979103,0.258324,0.339213,0.658106,0.540284,2.17252,2.198,1.10277,1.50762,0.671551,0.780672,0.67726,0.649906,NA,1.46221
2011-11-26,2011,47,0.578704,4.25935,1.60684,1.32543,2.51216,0.513353,0,0.0957854,6.2333,NA,2.12336,0.95725,1.44769,2.03392,1.10343,0.276174,0.952381,0.255306,2.52569,0.541339,2.025,1.0905,0.654552,1.94514,2.8728,1.18463,0.45425,0.6413,0.679316,0.285789,1.40955,3.24894,0.36716,0.78578,1.22739,0.805715,1.00604,1.46477,1.32165,0.132743,0.198491,0.863596,0.886824,2.21466,2.37411,2.11538,1.60014,0.818984,0.825147,0.897053,0.605602,NA,1.65573
2011-12-03,2011,48,0.958313,3.32254,1.8759,1.16257,1.6858,0.681719,0.157658,0.4208,4.62874,NA,1.5674,0.931267,2.10753,1.71415,1.12444,0.612508,0.649287,0.396764,2.95145,0.542169,1.9118,0.863095,0.516951,1.34722,3.36865,1.02662,0.294985,2.35746,0.61838,0.33153,1.10861,2.62334,0.61654,0.795694,0.451807,0.698893,2.05744,0.846785,1.17903,0.469217,0.372687,0.578577,0.557509,2.01649,1.91974,1.84139,1.67932,0.508475,0.726871,0.91417,0.631427,NA,1.46606
2011-12-10,2011,49,0.703235,4.55241,1.56684,1.13851,2.7037,0.691814,0.326931,0.684182,5.20887,NA,1.82293,0.889587,1.62801,1.62628,1.11361,0.812306,0.743767,0.453637,2.68642,0.559284,1.72904,0.834838,0.556167,1.26777,4.28481,0.885827,0.174749,0.749064,0.805185,0.348584,1.10777,2.30193,0.696024,0.750728,0.744269,0.574876,1.68188,0.556638,1.00654,0.223914,0.501967,0.897813,0.968213,1.89337,1.72094,1.60576,1.52293,0.350482,0.660194,0.894226,0.544806,NA,1.51811
2011-12-17,2011,50,0.564682,4.85437,1.43531,1.05126,3.02135,0.695644,0.594059,0.421496,4.59471,NA,2.33955,0.946826,2.11416,2.09914,1.03663,1.1621,0.97692,0.25064,3.72645,0.546355,2.04082,1.02838,0.702562,1.32592,3.77676,1.33616,0.129814,2.91712,0.687715,0.358637,1.10917,1.91833,0.58086,0.883308,1.05727,0.674313,0.958606,1.25354,1.19955,0.345397,0.343643,1.01878,0.557461,2.08667,1.93403,1.58254,1.70213,0.658171,0.588411,0.708475,0.415958,NA,1.66429
2011-12-24,2011,51,0.516529,5.43074,1.94252,1.09834,3.60781,0.686738,0.36526,0.159617,4.07767,NA,3.56635,0.854254,1.66142,2.14258,1.12758,1.47321,0.915631,0.265568,2.72098,0.563326,2.48714,1.28386,0.6634,2.1711,3.97266,1.27138,0.19305,2.5609,1.08307,0.220662,0.643678,2.5587,0.491337,1.13978,0.763553,0.515079,1.4556,1.72481,1.62257,0.34214,0.340545,0.749702,0.499792,2.27904,2.20977,2.23263,1.75168,0.777116,0.768115,1.00935,0.449006,NA,1.85274
2011-12-31,2011,52,0.662252,5.80195,1.81371,1.36416,4.3531,0.739672,0.588582,0.238663,6.99931,NA,3.57518,1.08755,2.78114,2.68846,1.49254,0.63639,1.23299,0.279879,3.01952,0.56844,2.63112,1.42879,0.723831,3.25009,4.14514,1.94731,0.165837,4.84754,1.32617,0.245474,0.621891,2.8922,0.455005,1.52118,0.433487,0.536658,1.26582,1.25433,2.10624,0.224575,0.856283,1.07882,0.871586,2.32308,2.39593,2.79251,1.97506,0.953437,0.943396,0.902335,0.558909,NA,2.12413
2012-01-07,2012,1,0.696304,4.61064,1.75685,1.28667,3.50589,0.652822,0.736434,0.512267,5.34629,NA,2.44657,1.14798,1.62407,2.20216,1.06865,0.931395,0.76524,0.345944,3.41888,0.406576,1.91666,1.21609,0.604131,1.80741,2.97906,1.82245,0.120555,2.38516,0.945201,0.367647,1.05178,2.5439,0.657054,0.920014,0.600052,0.71164,1.75579,1.24555,1.59839,0.157127,0.446429,0.77837,0.733628,1.97471,2.37858,2.18978,1.79988,0.922381,0.627296,0.970874,0.723787,NA,1.76709
2012-01-14,2012,2,0.507042,4.90335,1.83187,1.01845,2.94298,0.712891,0.293974,0.313808,3.88206,NA,1.68191,0.893751,1.5286,1.86664,1.11591,0.626781,0.957391,0.378889,2.41556,0.535386,1.89331,1.1987,0.630453,1.66667,3.46842,1.74426,0.201918,2.99539,0.806064,0.140788,0.575402,2.28729,0.719363,0.889533,0.424528,0.809468,1.22227,0.716662,1.50271,0.0913075,0.403866,1.13681,0.732759,2.1558,2.37303,2.66864,1.39757,0.587215,0.722047,0.733098,0.582169,NA,1.5434
2012-01-21,2012,3,0.763775,5.7911,1.84231,1.09919,2.73705,0.727438,0.440658,0.224143,3.56537,NA,1.92474,1.27564,1.75866,2.08198,0.972222,0.771257,1.2701,0.256983,2.63129,0.324398,2.18625,1.26084,0.679524,1.16015,3.05138,1.62369,0.180397,3.42776,0.830691,0.263371,0.785512,2.08926,0.6694,1.01225,0.649819,0.710344,1.18125,1.2901,1.36725,0.182002,0.78455,1.46238,1.12704,2.30727,2.31099,2.09581,1.66761,0.965825,0.605288,1.22105,0.763775,NA,1.64762
2012-01-28,2012,4,1.49653,6.26227,2.12689,1.03044,3.53247,1.02699,0.474934,0.263366,3.98374,NA,1.8684,1.01896,2.00946,2.06257,1.29289,0.821391,1.07136,0.492532,2.13152,0.538993,2.04349,1.18723,0.759094,1.48064,3.17245,2.24756,0.171453,2.77476,1.53987,0.0986388,0.758214,2.54792,0.509789,1.0445,0.939986,0.621437,3.34881,1.39747,1.29824,0.275482,0.716275,1.77074,1.19528,2.25494,2.20285,1.97239,1.47628,0.605462,0.667241,1.46199,0.814224,NA,1.6843
2012-02-04,2012,5,0.838415,6.59096,1.37882,1.4499,3.85357,1.00453,0.36129,0.407166,3.61897,NA,2.10746,1.10465,2.38663,2.4577,1.38354,0.914205,1.52229,0.512597,2.05962,0.344488,1.96292,1.14915,1.04344,1.65403,4.15225,3.48837,0.247117,4.11413,1.86857,0.314465,0.807918,2.52296,0.593152,1.05287,1.06092,0.928986,3.20573,0.964467,1.33236,0.295421,0.963082,2.31326,0.837799,2.52889,2.78306,1.82735,1.68142,1.15514,0.811204,0.877646,1.16279,NA,1.86354
2012-02-11,2012,6,0.615822,6.43108,2.49863,1.39264,3.29788,1.05944,0.647723,0.159702,3.97065,NA,2.00977,0.926658,1.97495,2.40434,1.29026,1.10231,2.17739,0.476057,2.85781,0.406886,2.63717,1.11612,0.763035,1.70083,4.07314,3.79789,0.27933,3.47065,2.58051,0.256363,0.813166,2.16022,0.508223,1.29012,1.37287,0.87378,3.14499,1.10165,1.34819,0.34155,0.630463,2.21764,1.21736,2.65401,2.91572,2.17941,1.47935,1.1169,0.586049,1.1233,0.836343,NA,1.86408
2012-02-18,2012,7,0.360685,6.75035,2.21891,1.91291,3.57343,1.05263,0.980015,0.370468,4.63646,NA,2.06283,1.09158,3.41361,2.92657,1.11044,1.12788,2.66038,0.708814,3.17863,0.478321,2.76723,1.13318,1.03808,1.77976,3.86596,4.36207,0.211238,3.28767,1.6504,0.149561,0.816933,2.63637,0.586107,1.32649,1.11702,0.830989,4.30293,1.74752,1.29395,0.183542,0.648544,3.00468,1.53065,2.95371,3.0526,1.73134,1.6923,1.0736,0.765156,1.12242,1.08675,NA,2.01839
2012-02-25,2012,8,0.465983,6.07355,2.59587,1.92211,4.20562,1.36395,0.59761,0.106129,4.34116,NA,1.17643,1.06421,2.32095,3.36853,1.87577,0.822707,3.12771,0.746407,2.51418,0.540641,1.88416,1.33153,0.942744,1.825,3.83416,4.11684,0.741084,3.03721,1.54657,0.331744,0.838095,2.95269,0.988678,1.70918,1.09466,1.00332,5.80408,1.3885,1.35975,0.250761,0.70526,2.38732,1.71779,3.23367,3.24193,2.30133,1.63359,1.29669,0.797015,1.01394,1.44808,NA,2.10385
2012-03-03,2012,9,0.84482,6.24526,3.32388,1.83021,3.54025,1.43858,0.668693,0.354484,3.37948,NA,2.01304,1.2074,2.82019,3.38003,1.76911,1.1921,3.30739,0.670451,2.4183,0.394308,3.16901,1.07928,1.11641,2.11864,4.67671,4.39352,0.46875,4.29316,1.7139,0.0674916,0.975707,3.65699,0.785869,1.52123,1.21951,0.847925,6.02966,1.71788,1.31392,0.275356,0.568012,2.47816,1.70906,3.32506,2.50308,1.99024,1.55302,1.1092,0.695854,1.19924,1.66914,NA,2.09555
2012-03-10,2012,10,0.636943,6.25613,4.70283,1.74732,2.69266,1.37062,0.854317,0.544,2.81987,NA,1.92451,1.27213,2.37288,3.94913,2.0077,0.970464,3.43391,0.550488,2.51068,0.32344,2.47261,0.949091,1.47622,1.99723,5.17955,3.97808,0.845899,3.45146,2.19914,0.099167,1.34273,2.89737,0.745669,1.63674,0.955414,0.892857,6.85728,1.65916,1.29178,0.164123,0.338018,2.01789,1.78885,2.87245,3.07356,1.89179,1.57107,1.44724,0.938617,1.18483,1.57437,NA,2.10398
2012-03-17,2012,11,1.3312,5.94763,6.04436,1.67984,3.12447,1.47807,0.721311,0.468637,3.61045,NA,2.26454,1.57938,3.35112,4.66875,2.44256,1.19312,2.64033,0.678916,2.74672,0.182542,3.90424,1.14416,1.65565,2.28088,5.32075,3.36105,1.17335,2.75108,1.93149,0.200401,0.885591,3.1945,0.996782,0.902817,2.52556,0.714945,8.18255,2.01274,1.34998,0.140393,0.408225,2.2012,2.67709,3.59362,3.87886,2.68362,1.50433,1.50504,0.728348,2.01794,1.85497,NA,2.2941
2012-03-24,2012,12,1.1358,4.58877,3.76876,1.69287,2.83205,1.19068,0.306937,0.41958,3.39294,NA,1.92018,2.30525,3.55525,3.37912,2.00895,0.776658,1.77594,0.516016,2.51933,0.528677,2.09246,1.22723,1.10076,2.41331,4.37794,1.97747,0.744806,2.16561,2.07832,0.0869376,0.95732,2.61767,0.686682,1.29097,1.93892,0.770128,3.92518,3.66636,1.21647,0.245018,0.33314,1.01982,1.6463,2.79685,2.81957,2.87338,1.35354,1.14068,1.14986,1.45985,1.02019,NA,1.92223
2012-03-31,2012,13,0.920716,4.43559,1.87587,1.65915,3.89886,0.864606,0.335102,0.141093,2.29661,NA,1.80723,2.89528,2.8144,2.44384,1.6112,0.729927,1.04742,0.323102,2.60108,0.369181,2.02075,0.727152,0.679728,1.74662,4.1368,1.19574,0.15674,2.30399,1.46968,0.12844,0.801221,2.3236,0.598435,0.883198,0.884956,0.687333,2.28607,1.94405,1.2839,0.428816,0.29558,1.00735,0.871651,2.7007,3.21779,3.0589,1.30649,1.51493,0.892578,0.691857,1.79785,NA,1.74239
2012-04-07,2012,14,1.67877,3.89306,1.44578,1.69054,2.99164,0.923766,0.239234,0.45156,1.90011,NA,1.62493,2.75811,3.17543,2.32242,1.73466,0.345011,0.927798,0.331823,2.23763,0.291451,1.62208,1.08321,0.739247,1.91069,3.82471,0.798828,0.185759,2.01005,1.19556,0.166182,1.15403,2.72257,0.796178,1.10951,1.39485,0.690264,1.98482,0.86135,1.23981,0.466356,0.287922,0.727273,0.721431,2.5217,2.11272,2.89421,1.28639,1.62086,0.744485,1.44552,1.57119,NA,1.67601
2012-04-14,2012,15,2.32058,3.75332,1.10435,1.57702,2.87193,0.733014,0.68306,0.57732,2.80857,NA,1.44511,2.88608,2.39486,2.2553,1.03984,0.341964,0.453361,0.0990719,1.81041,0.470958,1.39476,1.04011,0.711864,1.55039,3.21383,0.838245,0.394737,1.90753,0.822174,0.149222,0.847647,2.61172,0.812633,0.90855,1.18265,0.495009,1.07081,2.05532,1.16576,0.654889,0.219238,0.85034,0.942408,2.13492,2.18589,2.58732,1.15225,1.7378,0.522126,0.502828,0.875532,NA,1.49637
2012-04-21,2012,16,2.19072,4.34298,0.755996,1.33121,2.15102,0.598441,0.270709,0.149589,2.22902,NA,1.37667,2.90607,2.78354,1.98418,0.915862,0.444884,0.463623,0.144146,2.20084,0.402091,1.1973,1.11602,0.577485,1.27344,2.77607,0.650325,0.0821693,2.04753,0.773096,0.23986,0.978394,2.10271,0.689763,0.793651,1.2476,0.48739,1.72618,0.812536,1.12786,0.379816,0.395309,0.818331,0.439858,2.16547,1.89499,2.7515,1.0998,1.67574,0.595649,0.713908,0.723367,NA,1.38202
2012-04-28,2012,17,1.83076,4.44388,0.808369,1.13843,2.15365,0.631349,0.121212,0,3.0024,NA,1.01402,2.50523,2.38095,1.93371,0.713822,0.335169,0.389842,0.119119,1.99036,0.192207,1.56532,0.858855,0.573425,1.29018,2.9274,0.723914,0.401768,1.65508,0.581966,0.136116,0.749906,1.72897,0.665368,0.746526,0.514139,0.374181,2.0202,1.03448,0.904811,0.156764,0.283286,0.733347,0.465196,2.05988,1.82514,2.55958,1.0616,1.37635,0.459846,0.376142,1.05873,NA,1.28926
2012-05-05,2012,18,1.8611,4.74534,0.744879,1.17545,2.36106,0.598802,0.280269,0.115785,2.75182,NA,0.650388,2.54814,2.32839,1.79573,0.780267,0.162602,0.355366,0.136976,2.0997,0.345006,2.57455,0.677064,0.893012,1.64442,3.18757,0.682325,0,3.22203,0.826145,0.11325,1.02529,1.48205,0.46507,0.622895,0.413223,0.479534,1.32064,0.872347,0.9398,0.247219,0.309358,0.479781,0.72657,2.09649,2.12011,1.90194,1.15984,1.52914,0.423924,0.518269,0.532589,NA,1.35803
2012-05-12,2012,19,1.47679,4.27042,1.14943,1.0765,2.17778,0.48608,0.243457,0.203749,2.64901,NA,0.685379,2.738,1.82768,1.38429,0.735294,0.141894,0.280005,0.0453155,1.83375,0.520924,3.54061,0.845924,0.825334,1.76962,3.09789,0.222816,0.119522,3.58402,1.07256,0.102407,0.440222,1.4108,0.557581,0.56752,0.55517,0.640959,1.64096,0.680904,1.00174,0.232404,0.141718,0.635209,0.316957,2.0889,1.6985,2.09489,0.960439,1.17981,0.427594,0.380849,0.36544,NA,1.30833
2012-05-19,2012,20,1.04216,5.21549,1.05622,1.09432,2.04531,0.6247,0.162338,0.0913659,2.61932,NA,0.827498,2.67055,1.96078,1.41021,0.527395,0.0342466,0.255138,0.0288226,1.76575,0.227591,1.30009,0.76155,0.746057,1.36265,3.35361,0.184049,0,2.82455,0.646247,0.0561325,0.509793,1.3578,0.560839,0.508067,0.608643,0.36757,0.443262,0.67402,0.932164,0.110803,0.283617,0.670055,0.479094,2.26203,1.60944,1.84697,0.968512,0.843486,0.424652,0.319489,0.27049,NA,1.26692
2012-05-26,2012,21,0.753546,3.83966,0.505689,0.918007,2.22589,0.372593,0.419287,0,3.20513,NA,1.5661,2.70538,2.05436,1.41798,0.502513,0.0307125,0.267523,0.0333185,1.65543,0.181305,2.15727,0.787836,0.531247,0.529942,3.72832,0.124224,0,2.43228,1.27596,0.097688,0.164204,1.89533,0.416259,0.213955,0.0816993,0.337309,1.50404,0.48185,0.843332,0.119,0.169607,0.528465,0.593097,2.19944,1.41423,1.97548,1.00561,0.46595,0.26738,0.171013,0.431282,NA,1.27731
2012-06-02,2012,22,0.522814,4.1884,0.590967,0.832352,2.21439,0.475391,0.516224,0.184843,2.42588,NA,1.6129,2.81913,1.85996,1.50898,0.83968,0,0.178763,0.0756144,0.844773,0.568316,0.2589,0.757944,0.569692,0.694225,2.77309,0.25878,0,0.930233,1.43885,0.0411353,0.279764,1.47128,0.394802,1.01537,0.351494,0.262939,0.356189,0.622407,0.757161,0.0530363,0.262044,0.542547,0.48022,2.95784,1.99791,1.84758,1.06786,0.558036,0.161993,0.34965,0.37843,NA,1.2991
2012-06-09,2012,23,0.277316,4.56501,0.0733138,0.699726,2.01533,0.428474,0.142653,0,3.42707,NA,1.23034,1.87505,1.39565,1.40542,0.315985,0,0.115785,0.0684088,1.62299,0.337838,3.3744,0.665867,0.549048,0.75266,2.96261,0.0947867,0,0.15186,0.446229,0.0936914,0.0912686,1.81009,0.291215,0.828189,0,0.248973,1.11607,0.640593,0.630327,0.0221533,0.0973331,0.49054,0.444123,1.60563,1.60122,1.65111,0.967892,0.362457,0.230584,0.142113,0.404531,NA,1.16297
2012-06-16,2012,24,0.339559,3.64437,0,0.797623,1.81274,0.382495,0.682594,0,3.27124,NA,1.16573,1.70995,0.990426,1.10976,0.291705,0,0.11236,0.0113173,1.3967,0.0514536,6.8152,0.704399,0.54594,0.705467,2.84244,0,0,0.435098,0.601904,0.100167,0.152532,1.60517,0.163845,0.744096,0.208333,0.093633,0.195122,0.725191,0.573596,0.0684307,0.45565,0,0.0679964,1.5692,1.55346,1.14796,1.02416,0.313849,0.211037,0.176289,0.112771,NA,1.08612
2012-06-23,2012,25,0.268097,1.05795,0.160686,0.697134,2.03814,0.39582,0.37037,0,2.3798,NA,0.879528,1.39322,0.95989,1.15051,0.367715,0.0350877,0.0402414,0.00997456,1.24336,0.410722,8.11639,0.714846,0.642317,0.383142,1.93061,0,0,0.235294,0.772141,0,0.141393,1.04141,0.224875,0.715033,0.224719,0.0933085,1.45081,0.713861,0.721046,0.0233481,0.261643,0,0.583759,1.68002,1.41023,1.31034,0.955853,0.350443,0.233372,0.512821,0.128733,NA,1.0568
2012-06-30,2012,26,0.428036,3.61162,0.199734,0.733859,1.875,0.318319,0.780572,0,3.64931,NA,0.830607,1.21387,0.709975,1.20623,0.571767,0.10627,0.0394477,0,1.19146,0.573248,5.17007,0.709729,0.178498,0.898802,2.54899,0.0614817,0,0.224972,0.323749,0.0845666,0.153092,1.98142,0.155581,0.705764,0,0.147874,0.801974,0.530348,0.632436,0.0263227,0.211353,0.189753,0.521574,2.77603,1.26907,1.25698,0.937844,0.367985,0.134622,0.13947,0.0869313,NA,1.07871
2012-07-07,2012,27,0.380435,3.61815,0,0.545768,1.93357,0.329042,0.531915,0,3.06588,NA,0.981229,1.45957,0.702302,1.24848,0.484731,0.0428633,0.171527,0.0452459,1.16744,0.53916,6.77966,0.810509,0.828325,1.02547,2.21041,0,0,0.974513,0.374532,0.0430849,0.343495,1.21469,0.29796,0.891886,0,0.149303,0.834671,0.293902,0.502219,0,0.254731,0,0.42678,1.85638,1.13541,1.11199,0.871453,0.379673,0.118064,0.373599,0.15873,NA,1.04662
2012-07-14,2012,28,0.326797,3.42731,0,0.506594,1.82661,0.344321,0.442087,0,2.62541,NA,0.820068,0.936373,0.608883,1.18019,0.430954,0.0315159,0.107411,0.0114423,1.17785,0.38236,7.54717,0.792868,0.588443,0.765373,2.04362,0.234035,0,0.293255,0.173595,0,0.0576535,1.64474,0.13872,0.849009,0,0.102656,0.902201,0.26441,0.514166,0,0.37703,0.365631,0.0591017,1.52724,1.02053,0.96401,0.72054,0.275166,0.173273,0.462574,0.0282087,NA,0.928152
2012-07-21,2012,29,0.30426,3.02515,0,0.507653,1.69307,0.342296,0.435161,0,2.8072,NA,0.842697,1.23042,0.8,1.19658,0.345954,0,0,0.00597943,1.06077,0.410284,6.71233,0.730055,0.43684,0.467897,2.06145,0.193361,0,0.359454,0.348788,0.0435161,0.0359195,2.26527,0.124978,0.761937,0,0.0404968,0,0.383387,0.612574,0,0.2442,0.530973,0,1.50484,1.04715,1.14204,0.78756,0.274348,0.110339,0.158646,0.0365631,NA,0.901936
2012-07-28,2012,30,0.292398,3.19846,0.212917,0.623532,1.68499,0.362629,0.671141,0,2.99252,NA,0.851801,1.58856,0.651466,1.22362,0.46906,0,0.159553,0.00569249,0.988003,0.569307,5.69307,0.605759,0.513141,0.676956,2.77476,0.0644538,0,0.549073,0.297547,0,0.193517,1.39041,0.0886682,0.91687,0,0.258298,0.315209,0.344116,0.758871,0,0.11611,0.383142,0.237476,1.42374,1.22336,1.14094,0.734682,0.295455,0.149566,0.180668,0.0722022,NA,0.915356
2012-08-04,2012,31,0.262881,3.32887,0.806452,1.13044,1.75422,0.28364,0.0838223,0,3.13253,NA,0.777749,1.76282,0.739247,1.58305,0.672447,0,0.1114,0.0654664,1.2345,0.505723,6.6345,0.666173,0.541191,0.709906,3.34141,0.0325521,0,1.03022,0.147944,0.0815328,0.115009,1.80332,0.170487,0.0652884,0.673077,0.0138255,0.407095,0.184957,0.581916,0,0.344234,0.631579,0.0628141,1.45901,1.1039,1.08992,0.74864,0.201381,0.134939,0.551932,0.034002,NA,0.952548
2012-08-11,2012,32,0.272035,2.69509,0.431034,1.23854,1.61435,0.295435,0.42337,0,3.10749,NA,1.00992,1.80966,0.625,1.27548,0.371025,0,0.0747384,0.0190743,1.32595,0.433342,6.74603,0.725729,0.356158,0.659898,2.56314,0.0629525,0,0.530786,0.495266,0,0.0548847,2.19212,0.092302,0.719548,0.118483,0.190269,0,0.453662,0.505439,0,0.0583942,0.613497,0.0379603,1.44944,0.961181,1.17647,0.739357,0.320366,0.245124,0.646054,0.165837,NA,0.916661
2012-08-18,2012,33,0.0980392,3.37965,0,1.10109,1.07686,0.334806,0.303721,0.113507,2.42424,NA,1.10938,1.74881,0.531561,1.19505,0.42707,0,0.068306,0.0271651,1.1174,0.356961,5.6338,0.666134,0.509697,0.278862,2.02938,0.146628,0,0.540054,0.618151,0.0371747,0.0512295,1.44127,0.125045,0.689545,0.083612,0.0631074,0.0329056,0.316056,0.610094,0.0257136,0,0.606061,0.445736,1.42747,1.24962,1.44928,0.785321,0.24758,0.286094,0,0.0962464,NA,0.901787
2012-08-25,2012,34,0.149775,4.09013,0,1.24289,1.88368,0.447606,0.543848,0.2849,3.32397,NA,1.4053,1.7048,0.708079,1.34114,0.581649,0,0.192369,0.0261835,1.70864,0.342917,5.59876,0.545568,0.589864,0.475059,2.32719,0.121007,0,2.25485,0.475996,0,0.331492,2.14811,0.0612089,0.600223,0.354296,0.196912,1.32582,0.285307,0.738168,0,0.0690131,0.626305,0.269639,1.4741,0.982697,1.71674,0.772323,0.29017,0.269316,0.0751597,0.0648298,NA,1.03315
2012-09-01,2012,35,0.150527,4.86064,0,1.48956,2.0159,0.508083,0.311526,0.56338,2.81474,NA,1.30468,1.53789,0.849772,1.47584,0.639422,0.0683527,0.090307,0.0461659,1.97955,0.292154,5.64103,0.604953,0.503889,0.300996,2.83371,0.0463392,0,3.18318,0.594979,0.0738007,0.466563,2.44779,0.083692,0.832662,0.219298,0.301902,1.33156,0.453172,0.559332,0,0.288958,0.383877,0.272633,1.42978,1.14983,1.16891,0.906959,0.160037,0.608886,0.0956938,0.131363,NA,1.05238
2012-09-08,2012,36,0.611621,4.88327,0,1.26366,2.3227,0.509824,0.291262,0.174216,3.358,NA,0.787488,1.53008,1.26398,1.59901,0.786276,0.17094,0.181488,0.111669,1.59251,0.311676,6.31277,0.717645,0.618407,0.431144,2.40038,0.224909,0,3.65591,0.6239,0.086881,0.609537,2.14669,0.117768,0.710157,0,0.297018,1.95429,0.461184,0.603787,0.0417885,0.158228,0.662252,0.752309,1.75285,1.66558,1.60668,0.934876,0.341566,0.318501,0.200535,0.346021,NA,1.12713
